t_s,rx_pkts,rx_bps,rx_udp_pkts,rx_udp_bps,tx_pkts,tx_bps,tx_udp_pkts,tx_udp_bps,rx_tcp_pkts,rx_tcp_bps,rx_icmp_pkts,rx_icmp_bps,tx_qdrop_pkts,tx_qdrop_bps
101.000,326,1698096.000,22,37400.000,0,0.000,0,0.000,303,1660184.000,0,0.000,0,0.000
102.000,347,874264.000,107,143144.000,0,0.000,0,0.000,227,706768.000,8,9664.000,0,0.000
103.000,330,1367248.000,41,64736.000,0,0.000,0,0.000,277,1285144.000,10,16344.000,0,0.000
104.000,338,1761392.000,25,46176.000,0,0.000,0,0.000,308,1709616.000,3,4576.000,0,0.000
105.000,325,870400.000,62,53968.000,0,0.000,0,0.000,257,812096.000,5,3824.000,0,0.000
106.000,329,1176400.000,66,63328.000,0,0.000,0,0.000,256,1108176.000,4,3360.000,0,0.000
107.000,336,1707360.000,19,20056.000,0,0.000,0,0.000,309,1670872.000,1,560.000,0,0.000
108.000,347,1087536.000,72,70760.000,0,0.000,0,0.000,270,997920.000,1,4680.000,0,0.000
109.000,331,1485496.000,40,38728.000,0,0.000,0,0.000,289,1445344.000,1,912.000,0,0.000
110.000,341,1684888.000,30,31464.000,0,0.000,0,0.000,307,1651376.000,0,0.000,0,0.000
111.000,337,1103912.000,71,63704.000,0,0.000,0,0.000,259,1024496.000,1,512.000,0,0.000
112.000,328,1727352.000,16,18368.000,0,0.000,0,0.000,309,1707448.000,0,0.000,0,0.000
113.000,317,1765632.000,16,16488.000,0,0.000,0,0.000,298,1746696.000,3,2448.000,0,0.000
114.000,335,790384.000,76,86112.000,0,0.000,0,0.000,252,688512.000,1,560.000,0,0.000
115.000,340,1631880.000,32,33376.000,0,0.000,0,0.000,303,1595256.000,3,2224.000,0,0.000
116.000,339,1620432.000,32,38888.000,0,0.000,0,0.000,302,1578280.000,2,1728.000,0,0.000
117.000,345,452040.000,102,124696.000,0,0.000,0,0.000,230,318768.000,10,7040.000,0,0.000
118.000,330,1909336.000,17,21504.000,0,0.000,0,0.000,304,1869880.000,4,3264.000,0,0.000
119.000,324,1800912.000,14,15704.000,0,0.000,0,0.000,306,1771032.000,0,0.000,0,0.000
120.000,336,1165952.000,67,68000.000,0,0.000,0,0.000,266,1096336.000,1,592.000,0,0.000
121.000,329,1873064.000,23,25568.000,0,0.000,0,0.000,305,1846984.000,0,0.000,0,0.000
122.000,342,810128.000,71,74504.000,0,0.000,0,0.000,265,727984.000,2,5592.000,0,0.000
123.000,341,1311280.000,75,68352.000,0,0.000,0,0.000,260,1227728.000,0,0.000,0,0.000
124.000,320,1317248.000,21,26848.000,0,0.000,0,0.000,296,1288864.000,0,0.000,0,0.000
125.000,333,721904.000,78,95448.000,0,0.000,0,0.000,254,625944.000,0,0.000,0,0.000
126.000,333,1606112.000,33,62912.000,0,0.000,0,0.000,294,1528000.000,0,0.000,0,0.000
127.000,326,1603384.000,24,39120.000,0,0.000,0,0.000,294,1550240.000,5,12488.000,0,0.000
128.000,332,990104.000,61,70728.000,0,0.000,0,0.000,265,911392.000,3,6448.000,0,0.000
129.000,339,1516112.000,27,27936.000,0,0.000,0,0.000,311,1487264.000,1,912.000,0,0.000
130.000,327,1375376.000,29,32496.000,0,0.000,0,0.000,294,1328704.000,0,0.000,0,0.000
131.000,336,1096728.000,61,69920.000,0,0.000,0,0.000,269,1023080.000,3,2192.000,0,0.000
132.000,347,1455520.000,32,29088.000,0,0.000,0,0.000,309,1422672.000,3,2224.000,0,0.000
133.000,334,1735584.000,26,31912.000,0,0.000,0,0.000,302,1687256.000,4,3264.000,0,0.000
134.000,339,479400.000,88,80624.000,0,0.000,0,0.000,245,394792.000,3,2448.000,0,0.000
135.000,355,311248.000,61,57088.000,0,0.000,0,0.000,291,252624.000,1,512.000,0,0.000
136.000,346,344200.000,61,71552.000,0,0.000,0,0.000,280,270088.000,0,0.000,0,0.000
137.000,343,533688.000,80,125824.000,0,0.000,0,0.000,255,391496.000,2,1168.000,0,0.000
138.000,326,754568.000,33,63008.000,0,0.000,0,0.000,274,666984.000,10,7840.000,0,0.000
139.000,371,536144.000,99,169712.000,0,0.000,0,0.000,227,331680.000,39,31664.000,0,0.000
140.000,349,598112.000,149,268360.000,0,0.000,0,0.000,179,307368.000,13,18240.000,0,0.000
141.000,361,728200.000,110,316832.000,0,0.000,0,0.000,227,368160.000,19,28440.000,0,0.000
142.000,508,4038624.000,419,3859776.000,0,0.000,0,0.000,76,166488.000,6,8760.000,0,0.000
143.000,369,934272.000,129,335224.000,0,0.000,0,0.000,215,572056.000,18,23360.000,0,0.000
144.000,333,1091176.000,49,92704.000,0,0.000,0,0.000,273,982984.000,7,13440.000,0,0.000
145.000,343,882624.000,58,64560.000,0,0.000,0,0.000,269,791144.000,9,11208.000,0,0.000
146.000,354,1180680.000,44,61328.000,0,0.000,0,0.000,297,1110872.000,6,4896.000,0,0.000
147.000,345,812896.000,55,56328.000,0,0.000,0,0.000,242,716160.000,45,38872.000,0,0.000
148.000,357,1249088.000,48,80880.000,0,0.000,0,0.000,249,1104896.000,53,47600.000,0,0.000
149.000,341,695376.000,78,120328.000,0,0.000,0,0.000,243,548120.000,16,12752.000,0,0.000
150.000,340,513720.000,76,99464.000,0,0.000,0,0.000,257,409456.000,4,3264.000,0,0.000
151.000,360,511440.000,83,88880.000,0,0.000,0,0.000,261,411232.000,10,8256.000,0,0.000
152.000,341,379432.000,87,106656.000,0,0.000,0,0.000,239,259720.000,12,11520.000,0,0.000
153.000,342,509216.000,92,119112.000,0,0.000,0,0.000,241,371544.000,6,4896.000,0,0.000
154.000,333,1923376.000,11,13856.000,0,0.000,0,0.000,317,1894832.000,0,0.000,0,0.000
155.000,324,1036400.000,131,74224.000,0,0.000,0,0.000,186,958240.000,2,1376.000,0,0.000
156.000,331,545856.000,211,149344.000,0,0.000,0,0.000,116,393856.000,2,1632.000,0,0.000
157.000,333,551800.000,195,132784.000,0,0.000,0,0.000,137,418200.000,1,816.000,0,0.000
158.000,322,1257232.000,110,71448.000,0,0.000,0,0.000,208,1183432.000,1,816.000,0,0.000
159.000,340,1379304.000,96,58640.000,0,0.000,0,0.000,239,1305976.000,0,0.000,0,0.000
160.000,356,653408.000,176,121320.000,0,0.000,0,0.000,173,515672.000,2,1728.000,0,0.000
161.000,346,878296.000,143,97488.000,0,0.000,0,0.000,202,779992.000,1,816.000,0,0.000
162.000,359,719840.000,182,108408.000,0,0.000,0,0.000,172,607960.000,3,2448.000,0,0.000
163.000,325,789088.000,166,100184.000,0,0.000,0,0.000,154,674216.000,0,0.000,0,0.000
164.000,350,1556416.000,152,417168.000,0,0.000,0,0.000,191,1123232.000,1,816.000,0,0.000
165.000,327,1017928.000,125,82368.000,0,0.000,0,0.000,200,934536.000,0,0.000,0,0.000
166.000,333,508280.000,207,164384.000,0,0.000,0,0.000,122,341544.000,1,816.000,0,0.000
167.000,316,319448.000,227,133080.000,0,0.000,0,0.000,86,184528.000,1,816.000,0,0.000
168.000,338,308984.000,226,144816.000,0,0.000,0,0.000,108,161720.000,1,912.000,0,0.000
